 ,  -1.99977291     ,  -2.00000000    
 , -0.999772906     ,  -2.00000000    
 ,   2.26999662E-04 ,  -2.00000000    
 ,   1.00022709     ,  -2.00000000    
 ,  -2.99977350     ,  -1.00000000    
 ,  -1.99977291     ,  -1.00000000    
 , -0.999772906     ,  -1.00000000    
 ,   2.26999662E-04 ,  -1.00000000    
 ,   1.00022709     ,  -1.00000000    
 ,  -2.99977350     ,   0.00000000    
 ,  -1.99977291     ,   0.00000000    
 , -0.999772906     ,   0.00000000    
 ,   2.26999662E-04 ,   0.00000000    
 ,   1.00022709     ,   0.00000000    
 ,  -2.99977350     ,   1.00000000    
 ,  -1.99977291     ,   1.00000000    
 , -0.999772906     ,   1.00000000    
 ,   2.26999662E-04 ,   1.00000000    
 ,   1.00022709     ,   1.00000000    
 ,  -2.99977350     ,   2.00000000    
 -
 ,  -1.99972749     ,  -3.00000000    
 , -0.999727488     ,  -3.00000000    
 ,   2.72399600E-04 ,  -3.00000000    
 ,   1.00027251     ,  -3.00000000    
 ,  -2.99972820     ,  -2.00000000    
 ,  -1.99972749     ,  -2.00000000    
 , -0.999727488     ,  -2.00000000    
 ,   2.72399600E-04 ,  -2.00000000    
 ,   1.00027251     ,  -2.00000000    
 ,  -2.99972820     ,  -1.00000000    
 ,  -1.99972749     ,  -1.00000000    
 , -0.999727488     ,  -1.00000000    
 ,   2.72399600E-04 ,  -1.00000000    
 ,   1.00027251     ,  -1.00000000    
 ,  -2.99972820     ,   0.00000000    
 ,  -1.99972749     ,   0.00000000    
 , -0.999727488     ,   0.00000000    
 ,   2.72399600E-04 ,   0.00000000    
 ,   1.00027251     ,   0.00000000    
 ,  -2.99972820     ,   1.00000000    
 ,  -1.99972749     ,   1.00000000    
 , -0.999727488     ,   1.00000000    
 ,   2.72399600E-04 ,   1.00000000    
 ,   1.00027251     ,   1.00000000    
 ,  -2.99972820     ,   2.00000000    
 -
 ,  -1.99968207     ,  -3.00000000    
 , -0.999682069     ,  -3.00000000    
 ,   3.17799539E-04 ,  -3.00000000    
 ,   1.00031793     ,  -3.00000000    
 ,  -2.99968290     ,  -2.00000000    
 ,  -1.99968207     ,  -2.00000000    
 , -0.999682069     ,  -2.00000000    
 ,   3.17799539E-04 ,  -2.00000000    
 ,   1.00031793     ,  -2.00000000    
 ,  -2.99968290     ,  -1.00000000    
 ,  -1.99968207     ,  -1.00000000    
 , -0.999682069     ,  -1.00000000    
 ,   3.17799539E-04 ,  -1.00000000    
 ,   1.00031793     ,  -1.00000000    
 ,  -2.99968290     ,   0.00000000    
 ,  -1.99968207     ,   0.00000000    
 , -0.999682069     ,   0.00000000    
 ,   3.17799539E-04 ,   0.00000000    
 ,   1.00031793     ,   0.00000000    
 ,  -2.99968290     ,   1.00000000    
 ,  -1.99968207     ,   1.00000000    
 , -0.999682069     ,   1.00000000    
 ,   3.17799539E-04 ,   1.00000000    
 ,   1.00031793     ,   1.00000000    
 ,  -2.99968290     ,   2.00000000    
 -
 ,  -1.99963665     ,  -3.00000000    
 , -0.999636650     ,  -3.00000000    
 ,   3.63199477E-04 ,  -3.00000000    
 ,   1.00036335     ,  -3.00000000    
 ,  -2.99963760     ,  -2.00000000    
 ,  -1.99963665     ,  -2.00000000    
 , -0.999636650     ,  -2.00000000    
 ,   3.63199477E-04 ,  -2.00000000    
 ,   1.00036335     ,  -2.00000000    
 ,  -2.99963760     ,  -1.00000000    
 ,  -1.99963665     ,  -1.00000000    
 , -0.999636650     ,  -1.00000000    
 ,   3.63199477E-04 ,  -1.00000000    
 ,   1.00036335     ,  -1.00000000    
 ,  -2.99963760     ,   0.00000000    
 ,  -1.99963665     ,   0.00000000    
 , -0.999636650     ,   0.00000000    
 ,   3.63199477E-04 ,   0.00000000    
 ,   1.00036335     ,   0.00000000    
 ,  -2.99963760     ,   1.00000000    
 ,  -1.99963665     ,   1.00000000    
 , -0.999636650     ,   1.00000000    
 ,   3.63199477E-04 ,   1.00000000    
 ,   1.00036335     ,   1.00000000    
 ,  -2.99963760     ,   2.00000000    
 -
 ,  -1.99959123     ,  -3.00000000    
 , -0.999591231     ,  -3.00000000    
 ,   4.08599415E-04 ,  -3.00000000    
 ,   1.00040877     ,  -3.00000000    
 ,  -2.99959230     ,  -2.00000000    
 ,  -1.99959123     ,  -2.00000000    
 , -0.999591231     ,  -2.00000000    
 ,   4.08599415E-04 ,  -2.00000000    
 ,   1.00040877     ,  -2.00000000    
 ,  -2.99959230     ,  -1.00000000    
 ,  -1.99959123     ,  -1.00000000    
 , -0.999591231     ,  -1.00000000    
 ,   4.08599415E-04 ,  -1.00000000    
 ,   1.00040877     ,  -1.00000000    
 ,  -2.99959230     ,   0.00000000    
 ,  -1.99959123     ,   0.00000000    
 , -0.999591231     ,   0.00000000    
 ,   4.08599415E-04 ,   0.00000000    
 ,   1.00040877     ,   0.00000000    
 ,  -2.99959230     ,   1.00000000    
 ,  -1.99959123     ,   1.00000000    
 , -0.999591231     ,   1.00000000    
 ,   4.08599415E-04 ,   1.00000000    
 ,   1.00040877     ,   1.00000000    
 ,  -2.99959230     ,   2.00000000    
 -
